"matchid","round","h1.1","h1.3","h2.1","h2.2","h2.3","h2.4","h2.5","h2.6","h3.2","h3.3","h3.4","h3.5","tools","innovation","CSE","leaderChoice","nConnected","h3.1","date/time","replay","consumableKey","settingsNum"
"1403","9","2","1","1",NA,NA,NA,NA,NA,"1","2","0","1","12",NA,"3.6","SatchelCharge","5",1,"2018-11-07 11:04:18","False","prod_high_1_firsttime","84"
"1403","10","2","0","1",NA,NA,NA,"0",NA,"1","2","0","1","5","1","3.6","Mine2","5",1,"2018-11-07 11:04:18","False","prod_high_1_firsttime","84"
"1403","11","2","0","1",NA,NA,NA,NA,"0","1","2","0","1","7","1","3.6","Mine2","5",1,"2018-11-07 11:04:18","False","prod_high_1_firsttime","84"
"1403","12","2","0","1",NA,NA,NA,"1",NA,"1","2","0","1","6","1","3.6","Mine4","5",1,"2018-11-07 11:04:18","False","prod_high_1_firsttime","84"
"1403","13","2","0","1",NA,NA,NA,NA,"1","1","2","0","1","8","1","3.6","Mine4","5",1,"2018-11-07 11:04:18","False","prod_high_1_firsttime","84"
"1412","1","2","0","1","0","0","1",NA,NA,"1","3","0","0","1","0","2.95","TNTbarrel","5",1,"2018-11-20 21:32:55","False","prod_high_1_firsttime","86"
"1412","2","2","0","1","1",NA,NA,NA,NA,"1","3","0","1","2","1","2.95","Dynamite","5",1,"2018-11-20 21:32:55","False","prod_high_1_firsttime","86"
"1412","3","2","0","1","0","0","1",NA,NA,"1","3","0","1","1","1","2.95","SatchelCharge","5",1,"2018-11-20 21:32:55","False","prod_high_1_firsttime","86"
"1412","4","2","1","1",NA,"1",NA,NA,NA,"1","3","0","1","3","1","2.95","RDX","5",1,"2018-11-20 21:32:55","False","prod_high_1_firsttime","86"
"1412","5","2","2","1",NA,NA,NA,NA,NA,"1","3","0","1","9",NA,"2.95","TNTbarrel","5",1,"2018-11-20 21:32:55","False","prod_high_1_firsttime","86"
"1412","6","2","0","1",NA,NA,NA,NA,NA,"1","3","0","2","12",NA,"2.95","SatchelCharge","5",1,"2018-11-20 21:32:55","False","prod_high_1_firsttime","86"
"1412","7","2","2","1",NA,NA,NA,NA,NA,"1","3","0","1","11",NA,"2.95","SatchelCharge","5",1,"2018-11-20 21:32:55","False","prod_high_1_firsttime","86"
"1412","8","2","0","1","0","0","1",NA,NA,"1","3","0","2","1","1","2.95","SatchelCharge","5",1,"2018-11-20 21:32:55","False","prod_high_1_firsttime","86"
"1412","9","2","1","1",NA,NA,"0",NA,NA,"1","3","0","1","4","1","2.95","RDX","5",1,"2018-11-20 21:32:55","False","prod_high_1_firsttime","86"
"1412","10","2","0","1",NA,NA,NA,"0",NA,"1","3","0","1","5","1","2.95","Mine2","5",1,"2018-11-20 21:32:55","False","prod_high_1_firsttime","86"
"1412","11","2","0","1",NA,NA,NA,NA,"0","1","3","0","1","7","0","2.95","BlackPowder","5",1,"2018-11-20 21:32:55","False","prod_high_1_firsttime","86"
"1412","12","2","0","1",NA,NA,NA,"1",NA,"1","3","0","1","6","1","2.95","Mine4","5",1,"2018-11-20 21:32:55","False","prod_high_1_firsttime","86"
"1412","13","2","0","1",NA,NA,NA,NA,"1","1","3","0","1","8","1","2.95","Mine4","5",1,"2018-11-20 21:32:55","False","prod_high_1_firsttime","86"
"1414","1","2","0","1","0","0","1",NA,NA,"1","3","0","0","1","0","3.13333333333333","TNTbarrel","5",1,"2018-11-20 21:02:14","True","prod_high_1_replay","86"
"1414","2","2","0","1",NA,NA,NA,NA,NA,"1","3","0","1","11",NA,"3.13333333333333","SatchelCharge","5",1,"2018-11-20 21:02:14","True","prod_high_1_replay","86"
"1414","3","2","0","1","0","0","1",NA,NA,"1","3","0","1","1","0","3.13333333333333","TNTbarrel","5",1,"2018-11-20 21:02:14","True","prod_high_1_replay","86"
"1414","4","2","1","1","0","0","1",NA,NA,"1","3","0","1","1","0","3.13333333333333","TNTbarrel","5",1,"2018-11-20 21:02:14","True","prod_high_1_replay","86"
"1414","5","2","2","1",NA,NA,NA,NA,NA,"1","3","0","1","9",NA,"3.13333333333333","TNTbarrel","5",1,"2018-11-20 21:02:14","True","prod_high_1_replay","86"
"1414","6","2","0","1",NA,NA,NA,NA,NA,"1","3","0","2","12",NA,"3.13333333333333","SatchelCharge","5",1,"2018-11-20 21:02:14","True","prod_high_1_replay","86"
"1414","7","2","2","1","1",NA,NA,NA,NA,"1","3","0","1","2","0","3.13333333333333","BlackPowder","5",1,"2018-11-20 21:02:14","True","prod_high_1_replay","86"
"1414","8","2","0","1",NA,"1",NA,NA,NA,"1","3","0","2","3","0","3.13333333333333","BlackPowder","5",1,"2018-11-20 21:02:14","True","prod_high_1_replay","86"
"1414","9","2","1","1",NA,NA,"0",NA,NA,"1","3","0","1","4","0","3.13333333333333","Dynamite","5",1,"2018-11-20 21:02:14","True","prod_high_1_replay","86"
"1414","10","2","0","1",NA,NA,NA,"0",NA,"1","3","0","1","5","0","3.13333333333333","Mine1","5",1,"2018-11-20 21:02:14","True","prod_high_1_replay","86"
"1414","11","2","0","1",NA,NA,NA,NA,"0","1","3","0","1","7","1","3.13333333333333","Mine1","5",1,"2018-11-20 21:02:14","True","prod_high_1_replay","86"
"1414","12","2","0","1",NA,NA,NA,"1",NA,"1","3","0","1","6","1","3.13333333333333","Mine4","5",1,"2018-11-20 21:02:14","True","prod_high_1_replay","86"
"1414","13","2","0","1",NA,NA,NA,NA,"1","1","3","0","1","8","1","3.13333333333333","Mine4","5",1,"2018-11-20 21:02:14","True","prod_high_1_replay","86"
"1420","1","2","0","1","1",NA,NA,NA,NA,"1","4","0","0","2","0","3.8","BlackPowder","5",1,"2018-11-07 22:08:31","False","prod_high_1_firsttime","88"
"1420","2","2","0","1",NA,NA,NA,NA,NA,"1","4","0","1","12",NA,"3.8","SatchelCharge","5",1,"2018-11-07 22:08:31","False","prod_high_1_firsttime","88"
"1420","3","2","0","1",NA,NA,NA,NA,NA,"1","4","0","1","9",NA,"3.8","TNTbarrel","5",1,"2018-11-07 22:08:31","False","prod_high_1_firsttime","88"
"1420","4","2","1","1","0","0","1",NA,NA,"1","4","0","1","1","0","3.8","TNTbarrel","5",1,"2018-11-07 22:08:31","False","prod_high_1_firsttime","88"
"1420","5","2","2","1","0","0","1",NA,NA,"1","4","0","1","1","0","3.8","TNTbarrel","5",1,"2018-11-07 22:08:31","False","prod_high_1_firsttime","88"
"1420","6","2","0","1",NA,NA,NA,NA,NA,"1","4","0","2","11",NA,"3.8","SatchelCharge","5",1,"2018-11-07 22:08:31","False","prod_high_1_firsttime","88"
"1420","7","2","2","1",NA,NA,"0",NA,NA,"1","4","0","1","4","0","3.8","Dynamite","5",1,"2018-11-07 22:08:31","False","prod_high_1_firsttime","88"
"1420","8","2","0","1",NA,"1",NA,NA,NA,"1","4","0","2","3","0","3.8","BlackPowder","5",1,"2018-11-07 22:08:31","False","prod_high_1_firsttime","88"
"1420","9","2","1","1","0","0","1",NA,NA,"1","4","0","1","1","0","3.8","TNTbarrel","5",1,"2018-11-07 22:08:31","False","prod_high_1_firsttime","88"
"1420","10","2","0","1",NA,NA,NA,"0",NA,"1","4","0","1","5","1","3.8","Mine2","5",1,"2018-11-07 22:08:31","False","prod_high_1_firsttime","88"
"1420","11","2","0","1",NA,NA,NA,NA,"0","1","4","0","1","7","1","3.8","Mine2","5",1,"2018-11-07 22:08:31","False","prod_high_1_firsttime","88"
"1420","12","2","0","1",NA,NA,NA,"1",NA,"1","4","0","1","6","1","3.8","Mine4","5",1,"2018-11-07 22:08:31","False","prod_high_1_firsttime","88"
"1420","13","2","0","1",NA,NA,NA,NA,"1","1","4","0","1","8","0","3.8","BlackPowder","5",1,"2018-11-07 22:08:31","False","prod_high_1_firsttime","88"
"1432","1","2","0","1",NA,"1",NA,NA,NA,"0","2","1","0","3","0","3.65","BlackPowder","5",1,"2018-11-08 22:05:11","False","prod_high_1_firsttime","91"
"1432","2","2","0","1","1",NA,NA,NA,NA,"0","2","1","1","2","0","3.65","BlackPowder","5",1,"2018-11-08 22:05:11","False","prod_high_1_firsttime","91"
"1432","3","2","0","1","0","0","1",NA,NA,"0","2","1","1","1","0","3.65","TNTbarrel","5",1,"2018-11-08 22:05:11","False","prod_high_1_firsttime","91"
"1432","4","2","1","1",NA,NA,"0",NA,NA,"0","2","1","1","4","0","3.65","Dynamite","5",1,"2018-11-08 22:05:11","False","prod_high_1_firsttime","91"
"1432","5","2","2","1","0","0","1",NA,NA,"0","2","1","1","1","0","3.65","TNTbarrel","5",1,"2018-11-08 22:05:11","False","prod_high_1_firsttime","91"
"1432","6","2","0","1",NA,NA,NA,NA,NA,"0","2","1","2","12",NA,"3.65","SatchelCharge","5",1,"2018-11-08 22:05:11","False","prod_high_1_firsttime","91"
"1432","7","2","2","1",NA,NA,NA,NA,NA,"0","2","1","1","9",NA,"3.65","TNTbarrel","5",1,"2018-11-08 22:05:11","False","prod_high_1_firsttime","91"
"1432","8","2","0","1",NA,NA,NA,NA,NA,"0","2","1","2","11",NA,"3.65","SatchelCharge","5",1,"2018-11-08 22:05:11","False","prod_high_1_firsttime","91"
"1432","9","2","1","1","0","0","1",NA,NA,"0","2","1","1","1","0","3.65","TNTbarrel","5",1,"2018-11-08 22:05:11","False","prod_high_1_firsttime","91"
"1432","10","2","0","1",NA,NA,NA,"0",NA,"0","2","1","1","5","0","3.65","Mine1","5",1,"2018-11-08 22:05:11","False","prod_high_1_firsttime","91"
"1432","11","2","0","1",NA,NA,NA,NA,"0","0","2","1","1","7","1","3.65","Mine1","5",1,"2018-11-08 22:05:11","False","prod_high_1_firsttime","91"
"1432","12","2","0","1",NA,NA,NA,"1",NA,"0","2","1","1","6","1","3.65","Mine4","5",1,"2018-11-08 22:05:11","False","prod_high_1_firsttime","91"
"1432","13","2","0","1",NA,NA,NA,NA,"1","0","2","1","1","8","0","3.65","BlackPowder","5",1,"2018-11-08 22:05:11","False","prod_high_1_firsttime","91"
"1436","1","2","0","1","0","0","1",NA,NA,"0","2","0","0","1","0","4.15","TNTbarrel","5",1,"2018-11-07 11:16:11","False","prod_high_1_firsttime","92"
"1436","2","2","0","1","0","0","1",NA,NA,"0","2","0","1","1","1","4.15","SatchelCharge","5",1,"2018-11-07 11:16:11","False","prod_high_1_firsttime","92"
"1436","3","2","0","1",NA,NA,NA,NA,NA,"0","2","0","1","11",NA,"4.15","SatchelCharge","5",1,"2018-11-07 11:16:11","False","prod_high_1_firsttime","92"
"1436","4","2","1","1",NA,NA,"0",NA,NA,"0","2","0","1","4","0","4.15","Dynamite","5",1,"2018-11-07 11:16:11","False","prod_high_1_firsttime","92"
"1436","5","2","2","1",NA,NA,NA,NA,NA,"0","2","0","1","9",NA,"4.15","TNTbarrel","5",1,"2018-11-07 11:16:11","False","prod_high_1_firsttime","92"
"1436","6","2","0","1",NA,"1",NA,NA,NA,"0","2","0","2","3","0","4.15","BlackPowder","5",1,"2018-11-07 11:16:11","False","prod_high_1_firsttime","92"
"1436","7","2","2","1",NA,NA,NA,NA,NA,"0","2","0","1","12",NA,"4.15","SatchelCharge","5",1,"2018-11-07 11:16:11","False","prod_high_1_firsttime","92"
"1436","8","2","0","1","1",NA,NA,NA,NA,"0","2","0","2","2","0","4.15","BlackPowder","5",1,"2018-11-07 11:16:11","False","prod_high_1_firsttime","92"
"1436","9","2","1","1","0","0","1",NA,NA,"0","2","0","1","1","0","4.15","TNTbarrel","5",1,"2018-11-07 11:16:11","False","prod_high_1_firsttime","92"
"1436","10","2","0","1",NA,NA,NA,"0",NA,"0","2","0","1","5","1","4.15","Mine2","5",1,"2018-11-07 11:16:11","False","prod_high_1_firsttime","92"
"1436","11","2","0","1",NA,NA,NA,NA,"0","0","2","0","1","7","1","4.15","Mine2","5",1,"2018-11-07 11:16:11","False","prod_high_1_firsttime","92"
"1436","12","2","0","1",NA,NA,NA,"1",NA,"0","2","0","1","6","1","4.15","Mine4","5",1,"2018-11-07 11:16:11","False","prod_high_1_firsttime","92"
"1436","13","2","0","1",NA,NA,NA,NA,"1","0","2","0","1","8","0","4.15","BlackPowder","5",1,"2018-11-07 11:16:11","False","prod_high_1_firsttime","92"
"1444","1","2","0","1","1",NA,NA,NA,NA,"0","3","0","0","2","0","4.08","BlackPowder","5",1,"2018-11-07 11:27:22","False","prod_high_1_firsttime","94"
"1444","2","2","0","1","0","0","1",NA,NA,"0","3","0","1","1","0","4.08","TNTbarrel","5",1,"2018-11-07 11:27:22","False","prod_high_1_firsttime","94"
"1444","3","2","0","1",NA,NA,NA,NA,NA,"0","3","0","1","9",NA,"4.08","TNTbarrel","5",1,"2018-11-07 11:27:22","False","prod_high_1_firsttime","94"
"1444","4","2","1","1",NA,NA,"0",NA,NA,"0","3","0","1","4","0","4.08","Dynamite","5",1,"2018-11-07 11:27:22","False","prod_high_1_firsttime","94"
"1444","5","2","2","1",NA,NA,NA,NA,NA,"0","3","0","1","12",NA,"4.08","SatchelCharge","5",1,"2018-11-07 11:27:22","False","prod_high_1_firsttime","94"
"1444","6","2","0","1",NA,"1",NA,NA,NA,"0","3","0","2","3","0","4.08","BlackPowder","5",1,"2018-11-07 11:27:22","False","prod_high_1_firsttime","94"
"1444","7","2","2","1",NA,NA,NA,NA,NA,"0","3","0","1","11",NA,"4.08","SatchelCharge","5",1,"2018-11-07 11:27:22","False","prod_high_1_firsttime","94"
"1444","8","2","0","1","0","0","1",NA,NA,"0","3","0","2","1","0","4.08","TNTbarrel","5",1,"2018-11-07 11:27:22","False","prod_high_1_firsttime","94"
"1444","9","2","1","1","0","0","1",NA,NA,"0","3","0","1","1","0","4.08","TNTbarrel","5",1,"2018-11-07 11:27:22","False","prod_high_1_firsttime","94"
"1444","10","2","0","1",NA,NA,NA,"0",NA,"0","3","0","1","5","0","4.08","Mine1","5",1,"2018-11-07 11:27:22","False","prod_high_1_firsttime","94"
"1444","11","2","0","1",NA,NA,NA,NA,"0","0","3","0","1","7","1","4.08","Mine1","5",1,"2018-11-07 11:27:22","False","prod_high_1_firsttime","94"
"1444","12","2","0","1",NA,NA,NA,"1",NA,"0","3","0","1","6","1","4.08","Mine4","5",1,"2018-11-07 11:27:22","False","prod_high_1_firsttime","94"
"1444","13","2","0","1",NA,NA,NA,NA,"1","0","3","0","1","8","1","4.08","Mine4","5",1,"2018-11-07 11:27:22","False","prod_high_1_firsttime","94"
"1447","1","2","0","1",NA,"1",NA,NA,NA,"0","4","1","0","3","0","3.33333333333333","BlackPowder","5",1,"2018-11-20 21:19:17","False","prod_high_1_firsttime","95"
"1447","2","2","0","1",NA,NA,NA,NA,NA,"0","4","1","1","9",NA,"3.33333333333333","TNTbarrel","5",1,"2018-11-20 21:19:17","False","prod_high_1_firsttime","95"
"1447","3","2","0","1","0","0","1",NA,NA,"0","4","1","1","1","1","3.33333333333333","SatchelCharge","5",1,"2018-11-20 21:19:17","False","prod_high_1_firsttime","95"
"1447","4","2","1","1",NA,NA,NA,NA,NA,"0","4","1","1","12",NA,"3.33333333333333","SatchelCharge","5",1,"2018-11-20 21:19:17","False","prod_high_1_firsttime","95"
"1447","5","2","2","1",NA,NA,NA,NA,NA,"0","4","1","1","11",NA,"3.33333333333333","SatchelCharge","5",1,"2018-11-20 21:19:17","False","prod_high_1_firsttime","95"
"1447","6","2","0","1","1",NA,NA,NA,NA,"0","4","1","2","2","1","3.33333333333333","Dynamite","5",1,"2018-11-20 21:19:17","False","prod_high_1_firsttime","95"
"1447","7","2","2","1","0","0","1",NA,NA,"0","4","1","1","1","0","3.33333333333333","TNTbarrel","5",1,"2018-11-20 21:19:17","False","prod_high_1_firsttime","95"
"1447","8","2","0","1","0","0","1",NA,NA,"0","4","1","2","1","0","3.33333333333333","TNTbarrel","5",1,"2018-11-20 21:19:17","False","prod_high_1_firsttime","95"
"1447","9","2","1","1",NA,NA,"0",NA,NA,"0","4","1","1","4","1","3.33333333333333","RDX","5",1,"2018-11-20 21:19:17","False","prod_high_1_firsttime","95"
"1447","10","2","0","1",NA,NA,NA,"0",NA,"0","4","1","1","5","1","3.33333333333333","Mine2","5",1,"2018-11-20 21:19:17","False","prod_high_1_firsttime","95"
"1447","11","2","0","1",NA,NA,NA,NA,"0","0","4","1","1","7","1","3.33333333333333","Mine2","5",1,"2018-11-20 21:19:17","False","prod_high_1_firsttime","95"
"1447","12","2","0","1",NA,NA,NA,"1",NA,"0","4","1","1","6","0","3.33333333333333","Mine3","5",1,"2018-11-20 21:19:17","False","prod_high_1_firsttime","95"
"1447","13","2","0","1",NA,NA,NA,NA,"1","0","4","1","1","8","0","3.33333333333333","BlackPowder","5",1,"2018-11-20 21:19:17","False","prod_high_1_firsttime","95"
"1452","1","2","0","1",NA,NA,NA,NA,NA,"0","4","0","0","12",NA,"2.9","SatchelCharge","5",1,"2018-11-07 11:06:27","False","prod_high_1_firsttime","96"
"1452","2","2","0","1",NA,NA,NA,NA,NA,"0","4","0","1","11",NA,"2.9","SatchelCharge","5",1,"2018-11-07 11:06:27","False","prod_high_1_firsttime","96"
"1452","3","2","0","1","0","0","1",NA,NA,"0","4","0","1","1","1","2.9","SatchelCharge","5",1,"2018-11-07 11:06:27","False","prod_high_1_firsttime","96"
"1452","4","2","1","1","0","0","1",NA,NA,"0","4","0","1","1","0","2.9","TNTbarrel","5",1,"2018-11-07 11:06:27","False","prod_high_1_firsttime","96"
"1452","5","2","2","1",NA,NA,"0",NA,NA,"0","4","0","1","4","0","2.9","Dynamite","5",1,"2018-11-07 11:06:27","False","prod_high_1_firsttime","96"
"1452","6","2","0","1",NA,"1",NA,NA,NA,"0","4","0","2","3","0","2.9","BlackPowder","5",1,"2018-11-07 11:06:27","False","prod_high_1_firsttime","96"
"1452","7","2","2","1","1",NA,NA,NA,NA,"0","4","0","1","2","0","2.9","BlackPowder","5",1,"2018-11-07 11:06:27","False","prod_high_1_firsttime","96"
"1452","8","2","0","1","0","0","1",NA,NA,"0","4","0","2","1","1","2.9","SatchelCharge","5",1,"2018-11-07 11:06:27","False","prod_high_1_firsttime","96"
"1452","9","2","1","1",NA,NA,NA,NA,NA,"0","4","0","1","9",NA,"2.9","TNTbarrel","5",1,"2018-11-07 11:06:27","False","prod_high_1_firsttime","96"
"1452","10","2","0","1",NA,NA,NA,"0",NA,"0","4","0","1","5","0","2.9","Mine1","5",1,"2018-11-07 11:06:27","False","prod_high_1_firsttime","96"
"1452","11","2","0","1",NA,NA,NA,NA,"0","0","4","0","1","7","0","2.9","BlackPowder","5",1,"2018-11-07 11:06:27","False","prod_high_1_firsttime","96"
"1452","12","2","0","1",NA,NA,NA,"1",NA,"0","4","0","1","6","1","2.9","Mine4","5",1,"2018-11-07 11:06:27","False","prod_high_1_firsttime","96"
"1452","13","2","0","1",NA,NA,NA,NA,"1","0","4","0","1","8","1","2.9","Mine4","5",1,"2018-11-07 11:06:27","False","prod_high_1_firsttime","96"
"1459","1","2","0","1",NA,NA,NA,NA,NA,"1","1","0","0","9",NA,"3.33333333333333","TNTbarrel","3",0,"2018-11-10 09:53:00","False","prod_low_1_firsttime","98"
"1459","2","2","0","1",NA,NA,"0",NA,NA,"1","1","0","1","4","0","3.33333333333333","Dynamite","3",0,"2018-11-10 09:53:00","False","prod_low_1_firsttime","98"
"1459","3","2","0","1",NA,"1",NA,NA,NA,"1","1","0","1","3","0","3.33333333333333","BlackPowder","3",0,"2018-11-10 09:53:00","False","prod_low_1_firsttime","98"
"1459","4","2","1","1",NA,NA,NA,NA,NA,"1","1","0","1","11",NA,"3.33333333333333","SatchelCharge","3",0,"2018-11-10 09:53:00","False","prod_low_1_firsttime","98"
"1459","5","2","2","1","0","0","1",NA,NA,"1","1","0","1","1","0","3.33333333333333","TNTbarrel","3",0,"2018-11-10 09:53:00","False","prod_low_1_firsttime","98"
"1459","6","2","0","1","1",NA,NA,NA,NA,"1","1","0","2","2","1","3.33333333333333","Dynamite","3",0,"2018-11-10 09:53:00","False","prod_low_1_firsttime","98"
"1459","7","2","2","1",NA,NA,NA,NA,NA,"1","1","0","1","12",NA,"3.33333333333333","SatchelCharge","3",0,"2018-11-10 09:53:00","False","prod_low_1_firsttime","98"
"1459","8","2","0","1","0","0","1",NA,NA,"1","1","0","2","1","1","3.33333333333333","SatchelCharge","3",0,"2018-11-10 09:53:00","False","prod_low_1_firsttime","98"
"1459","9","2","1","1","0","0","1",NA,NA,"1","1","0","1","1","1","3.33333333333333","SatchelCharge","3",0,"2018-11-10 09:53:00","False","prod_low_1_firsttime","98"
"1459","10","2","0","1",NA,NA,NA,"0",NA,"1","1","0","1","5","0","3.33333333333333","Mine1","3",0,"2018-11-10 09:53:00","False","prod_low_1_firsttime","98"
"1459","11","2","0","1",NA,NA,NA,NA,"0","1","1","0","1","7","1","3.33333333333333","Mine1","3",0,"2018-11-10 09:53:00","False","prod_low_1_firsttime","98"
"1459","12","2","0","1",NA,NA,NA,"1",NA,"1","1","0","1","6","1","3.33333333333333","Mine4","3",0,"2018-11-10 09:53:00","False","prod_low_1_firsttime","98"
"1459","13","2","0","1",NA,NA,NA,NA,"1","1","1","0","1","8","1","3.33333333333333","Mine4","3",0,"2018-11-10 09:53:00","False","prod_low_1_firsttime","98"
"1463","1","2","0","1",NA,NA,NA,NA,NA,"1","2","1","0","12",NA,"3.33333333333333","SatchelCharge","5",0,"2018-11-04 15:12:07","False","prod_low_1_firsttime","99"
"1463","2","2","0","1","1",NA,NA,NA,NA,"1","2","1","1","2","0","3.33333333333333","BlackPowder","5",0,"2018-11-04 15:12:07","False","prod_low_1_firsttime","99"
"1463","3","2","0","1",NA,"1",NA,NA,NA,"1","2","1","1","3","0","3.33333333333333","BlackPowder","5",0,"2018-11-04 15:12:07","False","prod_low_1_firsttime","99"
"1463","4","2","1","1","0","0","1",NA,NA,"1","2","1","1","1","0","3.33333333333333","TNTbarrel","5",0,"2018-11-04 15:12:07","False","prod_low_1_firsttime","99"
"1463","5","2","2","1",NA,NA,"0",NA,NA,"1","2","1","1","4","0","3.33333333333333","Dynamite","5",0,"2018-11-04 15:12:07","False","prod_low_1_firsttime","99"
"1463","6","2","0","1","0","0","1",NA,NA,"1","2","1","2","1","0","3.33333333333333","TNTbarrel","5",0,"2018-11-04 15:12:07","False","prod_low_1_firsttime","99"
"1463","7","2","2","1","0","0","1",NA,NA,"1","2","1","1","1","1","3.33333333333333","SatchelCharge","5",0,"2018-11-04 15:12:07","False","prod_low_1_firsttime","99"
"1463","8","2","0","1",NA,NA,NA,NA,NA,"1","2","1","2","11",NA,"3.33333333333333","SatchelCharge","5",0,"2018-11-04 15:12:07","False","prod_low_1_firsttime","99"
"1463","9","2","1","1",NA,NA,NA,NA,NA,"1","2","1","1","9",NA,"3.33333333333333","TNTbarrel","5",0,"2018-11-04 15:12:07","False","prod_low_1_firsttime","99"
"1463","10","2","0","1",NA,NA,NA,"0",NA,"1","2","1","1","5","0","3.33333333333333","Mine1","5",0,"2018-11-04 15:12:07","False","prod_low_1_firsttime","99"
"1463","11","2","0","1",NA,NA,NA,NA,"0","1","2","1","1","7","1","3.33333333333333","Mine1","5",0,"2018-11-04 15:12:07","False","prod_low_1_firsttime","99"
"1463","12","2","0","1",NA,NA,NA,"1",NA,"1","2","1","1","6","1","3.33333333333333","Mine4","5",0,"2018-11-04 15:12:07","False","prod_low_1_firsttime","99"
"1463","13","2","0","1",NA,NA,NA,NA,"1","1","2","1","1","8","1","3.33333333333333","Mine4","5",0,"2018-11-04 15:12:07","False","prod_low_1_firsttime","99"
"1469","1","2","0","1",NA,NA,NA,NA,NA,"1","2","0","0","11",NA,"3.84","SatchelCharge","5",0,"2018-11-02 21:10:37","True","prod_low_1_replay","100"
"1469","2","2","0","1","0","0","1",NA,NA,"1","2","0","1","1","0","3.84","TNTbarrel","5",0,"2018-11-02 21:10:37","True","prod_low_1_replay","100"
"1469","3","2","0","1",NA,"1",NA,NA,NA,"1","2","0","1","3","0","3.84","BlackPowder","5",0,"2018-11-02 21:10:37","True","prod_low_1_replay","100"
"1469","4","2","1","1","0","0","1",NA,NA,"1","2","0","1","1","1","3.84","SatchelCharge","5",0,"2018-11-02 21:10:37","True","prod_low_1_replay","100"
"1469","5","2","2","1","0","0","1",NA,NA,"1","2","0","1","1","0","3.84","TNTbarrel","5",0,"2018-11-02 21:10:37","True","prod_low_1_replay","100"
"1469","6","2","0","1",NA,NA,NA,NA,NA,"1","2","0","2","12",NA,"3.84","SatchelCharge","5",0,"2018-11-02 21:10:37","True","prod_low_1_replay","100"
"1469","7","2","2","1",NA,NA,"0",NA,NA,"1","2","0","1","4","0","3.84","Dynamite","5",0,"2018-11-02 21:10:37","True","prod_low_1_replay","100"
"1469","8","2","0","1",NA,NA,NA,NA,NA,"1","2","0","2","9",NA,"3.84","TNTbarrel","5",0,"2018-11-02 21:10:37","True","prod_low_1_replay","100"
"1469","9","2","1","1","1",NA,NA,NA,NA,"1","2","0","1","2","0","3.84","BlackPowder","5",0,"2018-11-02 21:10:37","True","prod_low_1_replay","100"
"1469","10","2","0","1",NA,NA,NA,"0",NA,"1","2","0","1","5","1","3.84","Mine2","5",0,"2018-11-02 21:10:37","True","prod_low_1_replay","100"
"1469","11","2","0","1",NA,NA,NA,NA,"0","1","2","0","1","7","0","3.84","BlackPowder","5",0,"2018-11-02 21:10:37","True","prod_low_1_replay","100"
"1469","12","2","0","1",NA,NA,NA,"1",NA,"1","2","0","1","6","0","3.84","Mine3","5",0,"2018-11-02 21:10:37","True","prod_low_1_replay","100"
"1469","13","2","0","1",NA,NA,NA,NA,"1","1","2","0","1","8","0","3.84","BlackPowder","5",0,"2018-11-02 21:10:37","True","prod_low_1_replay","100"
"1476","1","2","0","1",NA,NA,NA,NA,NA,"1","3","0","0","11",NA,"3.2","RDX","4",0,"2018-10-26 21:12:36","False","prod_low_1_firsttime","102"
"1476","2","2","0","1","0","0","1",NA,NA,"1","3","0","1","1","0","3.2","TNTbarrel","4",0,"2018-10-26 21:12:36","False","prod_low_1_firsttime","102"
"1476","3","2","0","1",NA,"1",NA,NA,NA,"1","3","0","1","3","0","3.2","BlackPowder","4",0,"2018-10-26 21:12:36","False","prod_low_1_firsttime","102"
"1476","4","2","1","1",NA,NA,NA,NA,NA,"1","3","0","1","9",NA,"3.2","TNTbarrel","4",0,"2018-10-26 21:12:36","False","prod_low_1_firsttime","102"
"1476","5","2","2","1","0","0","1",NA,NA,"1","3","0","1","1","0","3.2","TNTbarrel","4",0,"2018-10-26 21:12:36","False","prod_low_1_firsttime","102"
"1476","6","2","0","1",NA,NA,"0",NA,NA,"1","3","0","2","4","1","3.2","RDX","4",0,"2018-10-26 21:12:36","False","prod_low_1_firsttime","102"
"1476","7","2","2","1","1",NA,NA,NA,NA,"1","3","0","1","2","1","3.2","Dynamite","4",0,"2018-10-26 21:12:36","False","prod_low_1_firsttime","102"
"1476","8","2","0","1","0","0","1",NA,NA,"1","3","0","2","1","1","3.2","SatchelCharge","4",0,"2018-10-26 21:12:36","False","prod_low_1_firsttime","102"
"1476","9","2","1","1",NA,NA,NA,NA,NA,"1","3","0","1","12",NA,"3.2","SatchelCharge","4",0,"2018-10-26 21:12:36","False","prod_low_1_firsttime","102"
"1476","10","2","0","1",NA,NA,NA,"0",NA,"1","3","0","1","5","0","3.2","Mine1","4",0,"2018-10-26 21:12:36","False","prod_low_1_firsttime","102"
"1476","11","2","0","1",NA,NA,NA,NA,"0","1","3","0","1","7","1","3.2","Mine1","4",0,"2018-10-26 21:12:36","False","prod_low_1_firsttime","102"
"1476","12","2","0","1",NA,NA,NA,"1",NA,"1","3","0","1","6","0","3.2","Mine3","4",0,"2018-10-26 21:12:36","False","prod_low_1_firsttime","102"
