"MatchID","Round","Leader","tol_ambiguity_Leader","trans_leadership_sum_Leader","trans_leadership_mean_Leader","Player1","tol_ambiguity_Player1","trans_leadership_sum_Player1","trans_leadership_mean_Player1","Player2","tol_ambiguity_Player2","trans_leadership_sum_Player2","trans_leadership_mean_Player2","Player3","tol_ambiguity_Player3","trans_leadership_sum_Player3","trans_leadership_mean_Player3","Player4","tol_ambiguity_Player4","trans_leadership_sum_Player4","trans_leadership_mean_Player4","Player5","tol_ambiguity_Player5","trans_leadership_sum_Player5","trans_leadership_mean_Player5","Player6","tol_ambiguity_Player6","trans_leadership_sum_Player6","trans_leadership_mean_Player6","Player7","tol_ambiguity_Player7","trans_leadership_sum_Player7","trans_leadership_mean_Player7"
1123,2,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,"R_CdiIVsCFJPN1RWp",36,25,3.57142857142857,"R_2OT5SgRl8JGwp3x",29,16,2.28571428571429,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,3,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,"R_CdiIVsCFJPN1RWp",36,25,3.57142857142857,"R_2OT5SgRl8JGwp3x",29,16,2.28571428571429,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,4,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,"R_CdiIVsCFJPN1RWp",36,25,3.57142857142857,"R_2OT5SgRl8JGwp3x",29,16,2.28571428571429,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,5,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,"R_CdiIVsCFJPN1RWp",36,25,3.57142857142857,"R_2OT5SgRl8JGwp3x",29,16,2.28571428571429,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,6,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,"R_CdiIVsCFJPN1RWp",36,25,3.57142857142857,"R_2OT5SgRl8JGwp3x",29,16,2.28571428571429,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,7,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,"R_CdiIVsCFJPN1RWp",36,25,3.57142857142857,"R_2OT5SgRl8JGwp3x",29,16,2.28571428571429,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,8,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,"R_CdiIVsCFJPN1RWp",36,25,3.57142857142857,"R_2OT5SgRl8JGwp3x",29,16,2.28571428571429,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,9,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,"R_CdiIVsCFJPN1RWp",36,25,3.57142857142857,"R_2OT5SgRl8JGwp3x",29,16,2.28571428571429,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,10,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,"R_CdiIVsCFJPN1RWp",36,25,3.57142857142857,"R_2OT5SgRl8JGwp3x",29,16,2.28571428571429,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,11,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,"R_CdiIVsCFJPN1RWp",36,25,3.57142857142857,"R_2OT5SgRl8JGwp3x",29,16,2.28571428571429,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,12,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,"R_CdiIVsCFJPN1RWp",36,25,3.57142857142857,"R_2OT5SgRl8JGwp3x",29,16,2.28571428571429,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,13,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,"R_CdiIVsCFJPN1RWp",36,25,3.57142857142857,"R_2OT5SgRl8JGwp3x",29,16,2.28571428571429,"R_27EhxZwTbANaqvb",34,20,2.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,1,"R_2t5vPDfx0LvDgpG",41,20,2.85714285714286,"R_1KroyfneFC8F8UK",38,25,3.57142857142857,"R_12ijRnqmRkOfe9H",36,25,3.57142857142857,"R_2q2aosPVxiFIYtx",41,22,3.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,2,"R_2t5vPDfx0LvDgpG",41,20,2.85714285714286,"R_1KroyfneFC8F8UK",38,25,3.57142857142857,"R_12ijRnqmRkOfe9H",36,25,3.57142857142857,"R_2q2aosPVxiFIYtx",41,22,3.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,3,"R_2t5vPDfx0LvDgpG",41,20,2.85714285714286,"R_1KroyfneFC8F8UK",38,25,3.57142857142857,"R_12ijRnqmRkOfe9H",36,25,3.57142857142857,"R_2q2aosPVxiFIYtx",41,22,3.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,4,"R_2t5vPDfx0LvDgpG",41,20,2.85714285714286,"R_1KroyfneFC8F8UK",38,25,3.57142857142857,"R_12ijRnqmRkOfe9H",36,25,3.57142857142857,"R_2q2aosPVxiFIYtx",41,22,3.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,5,"R_2t5vPDfx0LvDgpG",41,20,2.85714285714286,"R_1KroyfneFC8F8UK",38,25,3.57142857142857,"R_12ijRnqmRkOfe9H",36,25,3.57142857142857,"R_2q2aosPVxiFIYtx",41,22,3.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,6,"R_2t5vPDfx0LvDgpG",41,20,2.85714285714286,"R_1KroyfneFC8F8UK",38,25,3.57142857142857,"R_12ijRnqmRkOfe9H",36,25,3.57142857142857,"R_2q2aosPVxiFIYtx",41,22,3.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,7,"R_2t5vPDfx0LvDgpG",41,20,2.85714285714286,"R_1KroyfneFC8F8UK",38,25,3.57142857142857,"R_12ijRnqmRkOfe9H",36,25,3.57142857142857,"R_2q2aosPVxiFIYtx",41,22,3.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,8,"R_2t5vPDfx0LvDgpG",41,20,2.85714285714286,"R_1KroyfneFC8F8UK",38,25,3.57142857142857,"R_12ijRnqmRkOfe9H",36,25,3.57142857142857,"R_2q2aosPVxiFIYtx",41,22,3.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,9,"R_2t5vPDfx0LvDgpG",41,20,2.85714285714286,"R_1KroyfneFC8F8UK",38,25,3.57142857142857,"R_12ijRnqmRkOfe9H",36,25,3.57142857142857,"R_2q2aosPVxiFIYtx",41,22,3.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,10,"R_2t5vPDfx0LvDgpG",41,20,2.85714285714286,"R_1KroyfneFC8F8UK",38,25,3.57142857142857,"R_2q2aosPVxiFIYtx",41,22,3.14285714285714,"R_2t5vPDfx0LvDgpG",41,20,2.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,11,"R_2t5vPDfx0LvDgpG",41,20,2.85714285714286,"R_1KroyfneFC8F8UK",38,25,3.57142857142857,"R_2q2aosPVxiFIYtx",41,22,3.14285714285714,"R_2t5vPDfx0LvDgpG",41,20,2.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,12,"R_2t5vPDfx0LvDgpG",41,20,2.85714285714286,"R_1KroyfneFC8F8UK",38,25,3.57142857142857,"R_2q2aosPVxiFIYtx",41,22,3.14285714285714,"R_2t5vPDfx0LvDgpG",41,20,2.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,13,"R_2t5vPDfx0LvDgpG",41,20,2.85714285714286,"R_1KroyfneFC8F8UK",38,25,3.57142857142857,"R_2q2aosPVxiFIYtx",41,22,3.14285714285714,"R_2t5vPDfx0LvDgpG",41,20,2.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,1,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_30esCNpXorSgcLs",41,29,4.14285714285714,"R_277sYkh3uxODfzo",35,24,3.42857142857143,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_rfO38GYQeh3k0uJ",40,27,3.85714285714286,"R_3pfLP8FSwhOvCdq",47,32,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA
1127,2,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_30esCNpXorSgcLs",41,29,4.14285714285714,"R_277sYkh3uxODfzo",35,24,3.42857142857143,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_rfO38GYQeh3k0uJ",40,27,3.85714285714286,"R_3pfLP8FSwhOvCdq",47,32,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA
1127,3,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_30esCNpXorSgcLs",41,29,4.14285714285714,"R_277sYkh3uxODfzo",35,24,3.42857142857143,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_rfO38GYQeh3k0uJ",40,27,3.85714285714286,"R_3pfLP8FSwhOvCdq",47,32,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA
1127,4,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_30esCNpXorSgcLs",41,29,4.14285714285714,"R_277sYkh3uxODfzo",35,24,3.42857142857143,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_rfO38GYQeh3k0uJ",40,27,3.85714285714286,"R_3pfLP8FSwhOvCdq",47,32,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA
1127,5,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_30esCNpXorSgcLs",41,29,4.14285714285714,"R_277sYkh3uxODfzo",35,24,3.42857142857143,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_rfO38GYQeh3k0uJ",40,27,3.85714285714286,"R_3pfLP8FSwhOvCdq",47,32,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA
1127,6,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_30esCNpXorSgcLs",41,29,4.14285714285714,"R_277sYkh3uxODfzo",35,24,3.42857142857143,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_rfO38GYQeh3k0uJ",40,27,3.85714285714286,"R_3pfLP8FSwhOvCdq",47,32,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA
1127,7,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_30esCNpXorSgcLs",41,29,4.14285714285714,"R_277sYkh3uxODfzo",35,24,3.42857142857143,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_rfO38GYQeh3k0uJ",40,27,3.85714285714286,"R_3pfLP8FSwhOvCdq",47,32,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA
1127,8,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_30esCNpXorSgcLs",41,29,4.14285714285714,"R_277sYkh3uxODfzo",35,24,3.42857142857143,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_rfO38GYQeh3k0uJ",40,27,3.85714285714286,"R_3pfLP8FSwhOvCdq",47,32,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA
1127,9,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_30esCNpXorSgcLs",41,29,4.14285714285714,"R_277sYkh3uxODfzo",35,24,3.42857142857143,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_rfO38GYQeh3k0uJ",40,27,3.85714285714286,"R_3pfLP8FSwhOvCdq",47,32,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA
1127,10,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_30esCNpXorSgcLs",41,29,4.14285714285714,"R_277sYkh3uxODfzo",35,24,3.42857142857143,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_rfO38GYQeh3k0uJ",40,27,3.85714285714286,"R_3pfLP8FSwhOvCdq",47,32,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA
1127,11,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_30esCNpXorSgcLs",41,29,4.14285714285714,"R_277sYkh3uxODfzo",35,24,3.42857142857143,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_rfO38GYQeh3k0uJ",40,27,3.85714285714286,"R_3pfLP8FSwhOvCdq",47,32,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA
1127,12,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_30esCNpXorSgcLs",41,29,4.14285714285714,"R_277sYkh3uxODfzo",35,24,3.42857142857143,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_rfO38GYQeh3k0uJ",40,27,3.85714285714286,"R_3pfLP8FSwhOvCdq",47,32,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA
1127,13,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_30esCNpXorSgcLs",41,29,4.14285714285714,"R_277sYkh3uxODfzo",35,24,3.42857142857143,"R_C1R9ReK6Cc9kHEl",29,28,4,"R_rfO38GYQeh3k0uJ",40,27,3.85714285714286,"R_3pfLP8FSwhOvCdq",47,32,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA
1128,1,"R_1dnruu5ihwJYSQv",29,28,4,"R_1dnruu5ihwJYSQv",29,28,4,"R_3QKualwiNkqhHX2",39,27,3.85714285714286,"R_3HZeXNwtuvkyAOK",47,24,3.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,2,"R_1dnruu5ihwJYSQv",29,28,4,"R_1dnruu5ihwJYSQv",29,28,4,"R_3QKualwiNkqhHX2",39,27,3.85714285714286,"R_3HZeXNwtuvkyAOK",47,24,3.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,3,"R_1dnruu5ihwJYSQv",29,28,4,"R_1dnruu5ihwJYSQv",29,28,4,"R_3QKualwiNkqhHX2",39,27,3.85714285714286,"R_3HZeXNwtuvkyAOK",47,24,3.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,4,"R_1dnruu5ihwJYSQv",29,28,4,"R_1dnruu5ihwJYSQv",29,28,4,"R_3QKualwiNkqhHX2",39,27,3.85714285714286,"R_3HZeXNwtuvkyAOK",47,24,3.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,5,"R_1dnruu5ihwJYSQv",29,28,4,"R_1dnruu5ihwJYSQv",29,28,4,"R_3QKualwiNkqhHX2",39,27,3.85714285714286,"R_3HZeXNwtuvkyAOK",47,24,3.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,6,"R_1dnruu5ihwJYSQv",29,28,4,"R_1dnruu5ihwJYSQv",29,28,4,"R_3QKualwiNkqhHX2",39,27,3.85714285714286,"R_3HZeXNwtuvkyAOK",47,24,3.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,7,"R_1dnruu5ihwJYSQv",29,28,4,"R_1dnruu5ihwJYSQv",29,28,4,"R_3QKualwiNkqhHX2",39,27,3.85714285714286,"R_3HZeXNwtuvkyAOK",47,24,3.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,8,"R_1dnruu5ihwJYSQv",29,28,4,"R_1dnruu5ihwJYSQv",29,28,4,"R_3QKualwiNkqhHX2",39,27,3.85714285714286,"R_3HZeXNwtuvkyAOK",47,24,3.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,9,"R_1dnruu5ihwJYSQv",29,28,4,"R_1dnruu5ihwJYSQv",29,28,4,"R_3QKualwiNkqhHX2",39,27,3.85714285714286,"R_3HZeXNwtuvkyAOK",47,24,3.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,10,"R_1dnruu5ihwJYSQv",29,28,4,"R_1dnruu5ihwJYSQv",29,28,4,"R_3QKualwiNkqhHX2",39,27,3.85714285714286,"R_3HZeXNwtuvkyAOK",47,24,3.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,11,"R_1dnruu5ihwJYSQv",29,28,4,"R_1dnruu5ihwJYSQv",29,28,4,"R_3QKualwiNkqhHX2",39,27,3.85714285714286,"R_3HZeXNwtuvkyAOK",47,24,3.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,12,"R_1dnruu5ihwJYSQv",29,28,4,"R_1dnruu5ihwJYSQv",29,28,4,"R_3QKualwiNkqhHX2",39,27,3.85714285714286,"R_3HZeXNwtuvkyAOK",47,24,3.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,13,"R_1dnruu5ihwJYSQv",29,28,4,"R_1dnruu5ihwJYSQv",29,28,4,"R_3QKualwiNkqhHX2",39,27,3.85714285714286,"R_3HZeXNwtuvkyAOK",47,24,3.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,1,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_9LJbUf81FSl0HGV",26,32,4.57142857142857,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_8HzVaUwYEU8Y0YV",41,27,3.85714285714286,"R_3fp1vbZV2PL1MkY",39,25,3.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,2,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_9LJbUf81FSl0HGV",26,32,4.57142857142857,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_8HzVaUwYEU8Y0YV",41,27,3.85714285714286,"R_3fp1vbZV2PL1MkY",39,25,3.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,3,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_9LJbUf81FSl0HGV",26,32,4.57142857142857,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_8HzVaUwYEU8Y0YV",41,27,3.85714285714286,"R_3fp1vbZV2PL1MkY",39,25,3.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,4,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_9LJbUf81FSl0HGV",26,32,4.57142857142857,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_8HzVaUwYEU8Y0YV",41,27,3.85714285714286,"R_3fp1vbZV2PL1MkY",39,25,3.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,5,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_9LJbUf81FSl0HGV",26,32,4.57142857142857,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_8HzVaUwYEU8Y0YV",41,27,3.85714285714286,"R_3fp1vbZV2PL1MkY",39,25,3.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,6,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_9LJbUf81FSl0HGV",26,32,4.57142857142857,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_8HzVaUwYEU8Y0YV",41,27,3.85714285714286,"R_3fp1vbZV2PL1MkY",39,25,3.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,7,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_9LJbUf81FSl0HGV",26,32,4.57142857142857,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_8HzVaUwYEU8Y0YV",41,27,3.85714285714286,"R_3fp1vbZV2PL1MkY",39,25,3.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,8,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_9LJbUf81FSl0HGV",26,32,4.57142857142857,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_8HzVaUwYEU8Y0YV",41,27,3.85714285714286,"R_3fp1vbZV2PL1MkY",39,25,3.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,9,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_9LJbUf81FSl0HGV",26,32,4.57142857142857,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_8HzVaUwYEU8Y0YV",41,27,3.85714285714286,"R_3fp1vbZV2PL1MkY",39,25,3.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,10,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_9LJbUf81FSl0HGV",26,32,4.57142857142857,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_8HzVaUwYEU8Y0YV",41,27,3.85714285714286,"R_3fp1vbZV2PL1MkY",39,25,3.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,11,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_9LJbUf81FSl0HGV",26,32,4.57142857142857,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_8HzVaUwYEU8Y0YV",41,27,3.85714285714286,"R_3fp1vbZV2PL1MkY",39,25,3.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,12,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_9LJbUf81FSl0HGV",26,32,4.57142857142857,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_8HzVaUwYEU8Y0YV",41,27,3.85714285714286,"R_3fp1vbZV2PL1MkY",39,25,3.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,13,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_9LJbUf81FSl0HGV",26,32,4.57142857142857,"R_2EmVAFkZu4GS3ap",31,20,2.85714285714286,"R_8HzVaUwYEU8Y0YV",41,27,3.85714285714286,"R_3fp1vbZV2PL1MkY",39,25,3.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,1,"R_w5nASmYmkL1cOfD",46,32,4.57142857142857,"R_w5nASmYmkL1cOfD",46,32,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,2,"R_w5nASmYmkL1cOfD",46,32,4.57142857142857,"R_w5nASmYmkL1cOfD",46,32,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,3,"R_w5nASmYmkL1cOfD",46,32,4.57142857142857,"R_w5nASmYmkL1cOfD",46,32,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,4,"R_cTvePM87oHlfqRH",40,28,4,"R_cTvePM87oHlfqRH",40,28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,5,"R_cTvePM87oHlfqRH",40,28,4,"R_cTvePM87oHlfqRH",40,28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,6,"R_cTvePM87oHlfqRH",40,28,4,"R_cTvePM87oHlfqRH",40,28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,7,"R_cTvePM87oHlfqRH",40,28,4,"R_cTvePM87oHlfqRH",40,28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,8,"R_cTvePM87oHlfqRH",40,28,4,"R_cTvePM87oHlfqRH",40,28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,9,"R_cTvePM87oHlfqRH",40,28,4,"R_cTvePM87oHlfqRH",40,28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,10,"R_cTvePM87oHlfqRH",40,28,4,"R_cTvePM87oHlfqRH",40,28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,11,"R_cTvePM87oHlfqRH",40,28,4,"R_cTvePM87oHlfqRH",40,28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,12,"R_cTvePM87oHlfqRH",40,28,4,"R_cTvePM87oHlfqRH",40,28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,13,"R_cTvePM87oHlfqRH",40,28,4,"R_cTvePM87oHlfqRH",40,28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1140,1,"R_2Cwz2jUQ7pgcGOC",46,20,2.85714285714286,"R_PRQ2QqpLydq2H3b",41,24,3.42857142857143,"R_2Cwz2jUQ7pgcGOC",46,20,2.85714285714286,"R_2tidcRM2M6N5a9M",40,32,4.57142857142857,"R_32JGqbHE2Sn64ug",40,25,3.57142857142857,"R_vYxMFQegdPfcpvb",34,26,3.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA
1140,2,"R_2Cwz2jUQ7pgcGOC",46,20,2.85714285714286,"R_PRQ2QqpLydq2H3b",41,24,3.42857142857143,"R_2Cwz2jUQ7pgcGOC",46,20,2.85714285714286,"R_2tidcRM2M6N5a9M",40,32,4.57142857142857,"R_32JGqbHE2Sn64ug",40,25,3.57142857142857,"R_vYxMFQegdPfcpvb",34,26,3.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA
