"playerid","round_num","group_coop","decision0d1c","group","condition","session","ingroup","biased","identities","empanel_id"
"TgojOpBZ",6,0,1,"0","Biased-2","e2.4_2017-08-31",1,1,0,"4142235125_78419_01"
"tiUegpsp",6,0,1,"0","Unbiased-2","e2.6_2017-09-09",1,0,0,"4174335565_78419_01"
"tiUegpsp",6,1,0,"0","Unbiased-2","e2.6_2017-09-09",0,0,0,"4174335565_78419_01"
"tqPAyJE4",6,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4224780943_78419_01"
"tqPAyJE4",6,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4224780943_78419_01"
"tSBjUf4V",6,0,0,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4191217222_78914_01"
"tSBjUf4V",6,1,1,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4191217222_78914_01"
"tYZNQzXp",6,1,1,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4224790003_78419_01"
"tZOOpAfU",6,1,1,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4222258464_78419_01"
"U8hihsFv",6,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"4198726251_78419_01"
"u9vmNG2y",6,0,0,"0","Biased-2","e2.4_2017-09-01",1,1,0,"122161_3992_01"
"u9vmNG2y",6,1,0,"0","Biased-2","e2.4_2017-09-01",0,1,0,"122161_3992_01"
"uDoUOiDS",6,1,0,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4194570502_78419_01"
"uWJQDNa6",6,0,1,"2","Biased-4","e2.3_2017-08-21",0,1,1,"4224787762_78419_01"
"uXJWcSH5",6,2,1,"3","Biased-4","e2.1_2017-08-28",0,1,1,"025702_S01_HH"
"uXJWcSH5",6,3,1,"3","Biased-4","e2.1_2017-08-28",1,1,1,"025702_S01_HH"
"uXJWcSH5",6,1,0,"3","Biased-4","e2.1_2017-08-28",0,1,1,"025702_S01_HH"
"v2eqSRsE",6,0,1,"0","Biased-4","e2.4_2017-08-21",1,1,1,"4198749367_78419_01"
"v2eqSRsE",6,2,1,"0","Biased-4","e2.4_2017-08-21",0,1,1,"4198749367_78419_01"
"vC6lyVef",6,3,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4224793545_78419_01"
"vC6lyVef",6,0,0,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4224793545_78419_01"
"vC6lyVef",6,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"4224793545_78419_01"
"VeNM0aaG",6,2,1,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4224774744_78419_01"
"VeNM0aaG",6,1,1,"1","Biased-4","e2.1_2017-08-28",1,1,1,"4224774744_78419_01"
"VG1N0gwz",6,1,0,"0","Biased-2","e2.3_2017-08-28",0,1,0,"4210176637_78419_01"
"VG1N0gwz",6,0,1,"0","Biased-2","e2.3_2017-08-28",1,1,0,"4210176637_78419_01"
"VHwMul8t",6,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"1917465972_78419_01"
"VHwMul8t",6,1,1,"2","Biased-4","e2.1_2017-09-03",0,1,1,"1917465972_78419_01"
"viEMI6TI",6,1,1,"1","Biased-2","e2.4_2017-08-28",1,1,0,"4182955728_78419_01"
"VVgrn6Cp",6,1,1,"1","Biased-4","e2.1_2017-08-27",1,1,1,"020845_S01_HH"
"VVgrn6Cp",6,2,1,"1","Biased-4","e2.1_2017-08-27",0,1,1,"020845_S01_HH"
"vyygRmNe",6,1,0,"1","Biased-2","e2.4_2017-08-27",1,1,0,"4224790653_78419_01"
"vyygRmNe",6,0,1,"1","Biased-2","e2.4_2017-08-27",0,1,0,"4224790653_78419_01"
"w2NyOm6v",6,2,1,"3","Biased-4","e2.1_2017-09-03",0,1,1,"4222270010_78419_01"
"w6uhkiFK",6,2,0,"3","Unbiased-4","e2.5_2017-09-07",0,0,1,"4210181764_78419_01"
"w6uhkiFK",6,1,1,"3","Unbiased-4","e2.5_2017-09-07",0,0,1,"4210181764_78419_01"
"w6uhkiFK",6,0,1,"3","Unbiased-4","e2.5_2017-09-07",0,0,1,"4210181764_78419_01"
"w8xhRZT0",6,1,1,"1","Biased-4","e2.4_2017-08-21",1,1,1,"4224772520_78419_01"
"WCJJbu4i",6,2,1,"0","Biased-4","e2.4_2017-08-21",0,1,1,"143967_3992_01"
"WCJJbu4i",6,1,1,"0","Biased-4","e2.4_2017-08-21",0,1,1,"143967_3992_01"
"WCJJbu4i",6,0,1,"0","Biased-4","e2.4_2017-08-21",1,1,1,"143967_3992_01"
"wcuIZKR6",6,0,1,"1","Biased-2","e2.4_2017-08-27",0,1,0,"107651_3992_01"
"wcuIZKR6",6,1,1,"1","Biased-2","e2.4_2017-08-27",1,1,0,"107651_3992_01"
"WdTeyb1v",6,2,1,"2","Unbiased-4","e2.5_2017-09-07",1,0,1,"4191248964_5107_01"
"WdTeyb1v",6,3,1,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191248964_5107_01"
"WdTeyb1v",6,0,0,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191248964_5107_01"
"WdTeyb1v",6,1,1,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191248964_5107_01"
"wKBuViKl",6,2,0,"1","Biased-4","e2.2_2017-08-24",0,1,1,"4128108027_78419_01"
"wKBuViKl",6,1,1,"1","Biased-4","e2.2_2017-08-24",1,1,1,"4128108027_78419_01"
"Ws7la4PW",6,1,1,"2","Biased-4","e2.1_2017-09-01",0,1,1,"4206013352_78419_01"
"Ws7la4PW",6,2,1,"2","Biased-4","e2.1_2017-09-01",1,1,1,"4206013352_78419_01"
"WshDL9Y8",6,1,1,"0","Biased-2","e2.3_2017-08-28",0,1,0,"4205995222_78419_01"
"WshDL9Y8",6,0,1,"0","Biased-2","e2.3_2017-08-28",1,1,0,"4205995222_78419_01"
"wTEFmE3O",6,2,1,"1","Biased-4","e2.1_2017-09-03",0,1,1,"165723_3992_02"
"wU4n9hI1",6,1,1,"0","Unbiased-2","e2.6_2017-09-09",0,0,0,"4198699806_78419_01"
"wU4n9hI1",6,0,1,"0","Unbiased-2","e2.6_2017-09-09",1,0,0,"4198699806_78419_01"
"wZT18Vvb",6,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"4182914445_78419_01"
"x0Q2cCRq",6,2,1,"1","Biased-4","e2.2_2017-08-24",0,1,1,"4224776226_78419_01"
"x0Q2cCRq",6,1,1,"1","Biased-4","e2.2_2017-08-24",1,1,1,"4224776226_78419_01"
"xA3rMUGc",6,1,1,"1","Biased-2","e2.4_2017-08-31",1,1,0,"4224782522_78419_01"
"xA3rMUGc",6,0,0,"1","Biased-2","e2.4_2017-08-31",0,1,0,"4224782522_78419_01"
"XbHbP8Zo",6,0,0,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4098583319_78419_01"
"XbHbP8Zo",6,1,0,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4098583319_78419_01"
"XCnmdDUg",6,2,1,"1","Biased-4","e2.2_2017-08-24",0,1,1,"4222256011_78419_01"
"XCnmdDUg",6,1,0,"1","Biased-4","e2.2_2017-08-24",1,1,1,"4222256011_78419_01"
"xfxbvdKr",6,1,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4083282359_5107_01"
"xfxbvdKr",6,2,1,"2","Biased-4","e2.1_2017-08-28",1,1,1,"4083282359_5107_01"
"xLVYhdKY",6,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4205986177_78419_01"
"xLVYhdKY",6,1,1,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4205986177_78419_01"
"xqyUXbmR",6,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"1796202230_78419_01"
"XUr96Ljm",6,2,0,"1","Biased-4","e2.2_2017-08-24",0,1,1,"750812_S02_01"
"XUr96Ljm",6,1,0,"1","Biased-4","e2.2_2017-08-24",1,1,1,"750812_S02_01"
"xVhTD9ye",6,1,1,"1","Biased-2","e2.3_2017-09-06",1,1,0,"1936662885_78419_01"
"XY8hOWgz",6,1,1,"0","Unbiased-2","e2.6_2017-09-09",0,0,0,"4198748387_78419_01"
"XzHeyDPf",6,0,1,"1","Biased-2","e2.3_2017-08-31",0,1,0,"1741182395_78419_01"
"XzHeyDPf",6,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"1741182395_78419_01"
"y7SXKZDi",6,2,1,"0","Biased-4","e2.1_2017-08-28",0,1,1,"81614155_23694_01"
"ybzRLCfv",6,1,1,"1","Biased-4","e2.1_2017-08-27",1,1,1,"014897_S01_01"
"YJLgFM05",6,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"4098578922_78419_01"
"YJLgFM05",6,0,1,"1","Biased-2","e2.3_2017-08-28",0,1,0,"4098578922_78419_01"
"yS7k437O",6,3,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4224776793_78419_01"
"yS7k437O",6,0,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4224776793_78419_01"
"yS7k437O",6,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"4224776793_78419_01"
"YSKlL1Ic",6,0,1,"1","Biased-2","e2.3_2017-08-31",0,1,0,"4209524657_78419_01"
"YSKlL1Ic",6,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"4209524657_78419_01"
"yZ3sYU1c",6,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"4083368292_5107_01"
"yZ3sYU1c",6,3,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4083368292_5107_01"
"YZof3wEf",6,0,1,"1","Biased-2","e2.4_2017-08-27",0,1,0,"1104439372_23694_02"
"YZof3wEf",6,1,1,"1","Biased-2","e2.4_2017-08-27",1,1,0,"1104439372_23694_02"
"zgduKzvA",6,3,1,"2","Biased-4","e2.1_2017-09-01",0,1,1,"4142199056_78419_01"
"zgduKzvA",6,2,1,"2","Biased-4","e2.1_2017-09-01",1,1,1,"4142199056_78419_01"
"ZGeHPGql",6,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"4098579819_78419_01"
"Zp7IFzWn",6,2,1,"2","Biased-4","e2.2_2017-08-24",1,1,1,"4209527873_78419_01"
"Zp7IFzWn",6,1,1,"2","Biased-4","e2.2_2017-08-24",0,1,1,"4209527873_78419_01"
"ZueS6Jwo",6,2,0,"2","Unbiased-4","e2.5_2017-09-07",1,0,1,"4142232998_78419_01"
"ZueS6Jwo",6,1,0,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4142232998_78419_01"
"ZueS6Jwo",6,3,1,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4142232998_78419_01"
"ZueS6Jwo",6,0,0,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4142232998_78419_01"
"ZweiHCzi",6,3,1,"3","Biased-4","e2.4_2017-08-21",1,1,1,"4182914741_78419_01"
"ZWXXtavu",6,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"1776799322_78419_01"
"ZWXXtavu",6,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"1776799322_78419_01"
"ZXp0Nf1O",6,1,1,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4222265576_78419_01"
"ZZXk3eCC",6,0,1,"1","Biased-2","e2.4_2017-08-31",0,1,0,"4183007714_78419_01"
"ZZXk3eCC",6,1,1,"1","Biased-2","e2.4_2017-08-31",1,1,0,"4183007714_78419_01"
"0fr0kaXH",7,3,1,"2","Biased-4","e2.2_2017-08-24",0,1,1,"4210169883_78419_01"
"0fr0kaXH",7,2,1,"2","Biased-4","e2.2_2017-08-24",1,1,1,"4210169883_78419_01"
"0Fsj77FY",7,0,1,"0","Biased-4","e2.1_2017-08-24",1,1,1,"029738_S01_HH"
"0Fsj77FY",7,3,1,"0","Biased-4","e2.1_2017-08-24",0,1,1,"029738_S01_HH"
"0hhJBCnW",7,2,0,"1","Unbiased-4","e2.5_2017-09-07",0,0,1,"165752_3992_01"
"0hhJBCnW",7,0,1,"1","Unbiased-4","e2.5_2017-09-07",0,0,1,"165752_3992_01"
"0hhJBCnW",7,1,1,"1","Unbiased-4","e2.5_2017-09-07",1,0,1,"165752_3992_01"
"0Q2BEZAa",7,0,0,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4175677220_92326_01"
"0Q2BEZAa",7,1,0,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4175677220_92326_01"
"1dSNXUdN",7,2,1,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4173097852_78419_01"
"1dSNXUdN",7,1,0,"1","Biased-4","e2.4_2017-08-21",1,1,1,"4173097852_78419_01"
"1hg7Y7P5",7,2,1,"2","Biased-4","e2.1_2017-08-27",1,1,1,"4205987458_78419_01"
"1I97cDCu",7,2,1,"3","Biased-4","e2.1_2017-09-01",0,1,1,"1708246037_78419_01"
"1I97cDCu",7,3,1,"3","Biased-4","e2.1_2017-09-01",1,1,1,"1708246037_78419_01"
"1I97cDCu",7,0,1,"3","Biased-4","e2.1_2017-09-01",0,1,1,"1708246037_78419_01"
"1NYc3ypZ",7,1,1,"1","Unbiased-4","e2.5_2017-09-07",1,0,1,"089635_S02_02"
"1NYc3ypZ",7,2,1,"1","Unbiased-4","e2.5_2017-09-07",0,0,1,"089635_S02_02"
"1NYc3ypZ",7,0,1,"1","Unbiased-4","e2.5_2017-09-07",0,0,1,"089635_S02_02"
"1NYc3ypZ",7,3,1,"1","Unbiased-4","e2.5_2017-09-07",0,0,1,"089635_S02_02"
"2eCW1FlE",7,0,1,"1","Biased-2","e2.3_2017-08-31",0,1,0,"4142230532_78419_01"
"2eCW1FlE",7,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"4142230532_78419_01"
"2KfKBFI1",7,1,0,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4224808964_78419_01"
"2KfKBFI1",7,0,0,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4224808964_78419_01"
"2n8fFNoM",7,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"4205995801_78419_01"
"2OuLp0f2",7,1,1,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4141910110_78419_01"
"2OuLp0f2",7,0,0,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4141910110_78419_01"
"2QsvgjjE",7,0,1,"0","Biased-2","e2.4_2017-08-27",1,1,0,"4174331532_78419_01"
"2QsvgjjE",7,1,1,"0","Biased-2","e2.4_2017-08-27",0,1,0,"4174331532_78419_01"
"2XmZPU4o",7,3,1,"2","Biased-4","e2.2_2017-08-24",0,1,1,"158212_3992_01"
"2XmZPU4o",7,2,1,"2","Biased-4","e2.2_2017-08-24",1,1,1,"158212_3992_01"
"2XmZPU4o",7,1,1,"2","Biased-4","e2.2_2017-08-24",0,1,1,"158212_3992_01"
"3j95iGEm",7,2,1,"2","Biased-4","e2.1_2017-08-28",1,1,1,"4224776595_78419_01"
"3j95iGEm",7,3,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4224776595_78419_01"
"3x8dNpDD",7,0,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4142223226_78419_01"
"3x8dNpDD",7,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"4142223226_78419_01"
"3x8dNpDD",7,3,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4142223226_78419_01"
"44b4OLuC",7,1,1,"1","Unbiased-4","e2.5_2017-09-07",1,0,1,"4198747815_78419_01"
"44b4OLuC",7,3,1,"1","Unbiased-4","e2.5_2017-09-07",0,0,1,"4198747815_78419_01"
"44b4OLuC",7,2,1,"1","Unbiased-4","e2.5_2017-09-07",0,0,1,"4198747815_78419_01"
"49Jqer6s",7,3,1,"3","Biased-4","e2.1_2017-08-24",1,1,1,"004346_S01_HH"
"49Jqer6s",7,2,1,"3","Biased-4","e2.1_2017-08-24",0,1,1,"004346_S01_HH"
"49Jqer6s",7,0,0,"3","Biased-4","e2.1_2017-08-24",0,1,1,"004346_S01_HH"
"4LxH222e",7,2,1,"2","Biased-4","e2.1_2017-08-28",1,1,1,"057143_S02_02"
"4LxH222e",7,1,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"057143_S02_02"
"4nSFdQzt",7,1,0,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4142236355_78419_01"
"4nSFdQzt",7,3,0,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4142236355_78419_01"
"4nSFdQzt",7,0,0,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4142236355_78419_01"
"4nSFdQzt",7,2,1,"2","Unbiased-4","e2.5_2017-09-07",1,0,1,"4142236355_78419_01"
"4rAYLpiK",7,0,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4182991699_78419_01"
"4rAYLpiK",7,1,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4182991699_78419_01"
"4rAYLpiK",7,2,1,"2","Biased-4","e2.1_2017-08-28",1,1,1,"4182991699_78419_01"
"5Dc9pgMR",7,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"1869079206_78419_01"
"5fZVsRyY",7,2,1,"3","Biased-4","e2.2_2017-08-24",0,1,1,"1666766099_78419_01"
"5fZVsRyY",7,1,1,"3","Biased-4","e2.2_2017-08-24",0,1,1,"1666766099_78419_01"
"5opbRaZs",7,0,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4210180698_78419_01"
"5opbRaZs",7,1,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4210180698_78419_01"
"5opbRaZs",7,2,1,"2","Biased-4","e2.1_2017-08-28",1,1,1,"4210180698_78419_01"
"5SzOC8Ys",7,1,1,"1","Biased-4","e2.4_2017-08-21",1,1,1,"1104966268_23694_01"
"5SzOC8Ys",7,2,1,"1","Biased-4","e2.4_2017-08-21",0,1,1,"1104966268_23694_01"
"66fX2Bg0",7,0,1,"0","Biased-2","e2.4_2017-08-31",1,1,0,"4222263686_78419_01"
"66YrZSAn",7,0,1,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4191215279_5107_01"
"66YrZSAn",7,1,1,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4191215279_5107_01"
"6eq39r0t",7,0,1,"0","Biased-2","e2.4_2017-08-31",1,1,0,"1590401214_78419_01"
"7DsUVios",7,0,1,"1","Biased-2","e2.3_2017-08-28",0,1,0,"4182928698_78419_01"
"7DsUVios",7,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"4182928698_78419_01"
"7JLSGlin",7,1,1,"1","Unbiased-4","e2.5_2017-09-07",1,0,1,"082300_S02_01"
"7JLSGlin",7,2,1,"1","Unbiased-4","e2.5_2017-09-07",0,0,1,"082300_S02_01"
"7JLSGlin",7,3,0,"1","Unbiased-4","e2.5_2017-09-07",0,0,1,"082300_S02_01"
"7JLSGlin",7,0,0,"1","Unbiased-4","e2.5_2017-09-07",0,0,1,"082300_S02_01"
"7SiuC6aO",7,3,1,"3","Biased-4","e2.1_2017-08-24",1,1,1,"4128106335_78419_01"
"7SiuC6aO",7,2,1,"3","Biased-4","e2.1_2017-08-24",0,1,1,"4128106335_78419_01"
"8IV3mrD4",7,2,1,"2","Biased-4","e2.1_2017-08-23",1,1,1,"4141907227_78419_01"
"8IV3mrD4",7,0,1,"2","Biased-4","e2.1_2017-08-23",0,1,1,"4141907227_78419_01"
"8QvFHvPV",7,1,1,"1","Biased-4","e2.1_2017-08-23",1,1,1,"1746281748_78419_01"
"8QvFHvPV",7,2,1,"1","Biased-4","e2.1_2017-08-23",0,1,1,"1746281748_78419_01"
"8SAdCbGE",7,1,1,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4182992005_78419_01"
"8SAdCbGE",7,0,1,"1","Biased-2","e2.4_2017-09-01",0,1,0,"4182992005_78419_01"
"9CA7Ymru",7,2,1,"2","Biased-4","e2.1_2017-08-27",1,1,1,"4198725479_78419_01"
"9CA7Ymru",7,1,1,"2","Biased-4","e2.1_2017-08-27",0,1,1,"4198725479_78419_01"
"9NyIO22o",7,1,1,"1","Biased-2","e2.4_2017-08-28",1,1,0,"4224772465_78419_01"
"9TJO1tjc",7,1,1,"2","Biased-4","e2.4_2017-08-21",0,1,1,"4182993715_78419_01"
"9TJO1tjc",7,2,1,"2","Biased-4","e2.4_2017-08-21",1,1,1,"4182993715_78419_01"
"9TJO1tjc",7,0,1,"2","Biased-4","e2.4_2017-08-21",0,1,1,"4182993715_78419_01"
"a89vyAFL",7,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"86042049_23694_01"
"a9wxWHuc",7,2,0,"1","Biased-4","e2.1_2017-08-23",0,1,1,"4128112508_78419_01"
"a9wxWHuc",7,1,1,"1","Biased-4","e2.1_2017-08-23",1,1,1,"4128112508_78419_01"
"ACUWdU3B",7,0,1,"3","Biased-4","e2.2_2017-08-21",0,1,1,"81544891_23694_01"
"ACUWdU3B",7,1,1,"3","Biased-4","e2.2_2017-08-21",0,1,1,"81544891_23694_01"
"aGLDOR3v",7,0,1,"0","Biased-2","e2.4_2017-08-27",1,1,0,"1975420046_78419_01"
"aGLDOR3v",7,1,1,"0","Biased-2","e2.4_2017-08-27",0,1,0,"1975420046_78419_01"
"ahzL2vxP",7,0,0,"0","Biased-2","e2.4_2017-08-28",1,1,0,"4182999905_78419_01"
"Aosqpm7K",7,2,0,"0","Biased-4","e2.1_2017-08-24",0,1,1,"4198745311_78419_01"
"Aosqpm7K",7,1,1,"0","Biased-4","e2.1_2017-08-24",0,1,1,"4198745311_78419_01"
"Aosqpm7K",7,3,1,"0","Biased-4","e2.1_2017-08-24",0,1,1,"4198745311_78419_01"
"Aosqpm7K",7,0,1,"0","Biased-4","e2.1_2017-08-24",1,1,1,"4198745311_78419_01"
"b3pCCPJi",7,0,1,"0","Unbiased-2","e2.6_2017-09-09",1,0,0,"4142196852_78419_01"
"b3pCCPJi",7,1,1,"0","Unbiased-2","e2.6_2017-09-09",0,0,0,"4142196852_78419_01"
"BTfBuNtB",7,3,1,"3","Biased-4","e2.1_2017-09-01",1,1,1,"4069202132_78914_01"
"BTfBuNtB",7,0,1,"3","Biased-4","e2.1_2017-09-01",0,1,1,"4069202132_78914_01"
"BYpYNLYZ",7,0,1,"0","Biased-2","e2.4_2017-08-27",1,1,0,"060507_S02_02"
"c2a1ApB4",7,3,1,"3","Biased-4","e2.1_2017-08-24",1,1,1,"4210171182_78419_01"
"c2a1ApB4",7,2,1,"3","Biased-4","e2.1_2017-08-24",0,1,1,"4210171182_78419_01"
"c2a1ApB4",7,0,1,"3","Biased-4","e2.1_2017-08-24",0,1,1,"4210171182_78419_01"
"cCWpfNHl",7,1,0,"1","Biased-2","e2.4_2017-08-27",1,1,0,"088523_S02_01"
"cCWpfNHl",7,0,0,"1","Biased-2","e2.4_2017-08-27",0,1,0,"088523_S02_01"
"CDitEj5Y",7,1,0,"1","Biased-2","e2.3_2017-08-28",1,1,0,"4210176701_78419_01"
"cfHDQFaB",7,2,1,"0","Biased-4","e2.1_2017-08-23",0,1,1,"4209514620_78419_01"
"cfHDQFaB",7,0,0,"0","Biased-4","e2.1_2017-08-23",1,1,1,"4209514620_78419_01"
"CSIho5fN",7,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"4175653832_92326_01"
"CSIho5fN",7,0,1,"2","Biased-4","e2.1_2017-09-03",0,1,1,"4175653832_92326_01"
"cSQt54dS",7,0,0,"0","Biased-2","e2.4_2017-08-31",1,1,0,"1724172254_78419_01"
"cW3Xrh7y",7,0,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4182959840_78419_01"
"cW3Xrh7y",7,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"4182959840_78419_01"
"cW3Xrh7y",7,3,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4182959840_78419_01"
"CwFE3ItX",7,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"4175653757_92326_01"
"CY6DEsRy",7,3,1,"3","Biased-4","e2.4_2017-08-21",1,1,1,"157970_3992_01"
"CY6DEsRy",7,1,1,"3","Biased-4","e2.4_2017-08-21",0,1,1,"157970_3992_01"
"D0irM1wA",7,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"4175654735_92326_01"
"dbeyNtbX",7,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"087915_S02_02"
"dbeyNtbX",7,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"087915_S02_02"
"dcZXuvm5",7,0,0,"3","Unbiased-4","e2.5_2017-09-07",0,0,1,"4222268922_78419_01"
"dcZXuvm5",7,2,1,"3","Unbiased-4","e2.5_2017-09-07",0,0,1,"4222268922_78419_01"
"dcZXuvm5",7,1,0,"3","Unbiased-4","e2.5_2017-09-07",0,0,1,"4222268922_78419_01"
"DeKlV503",7,2,0,"2","Biased-4","e2.1_2017-08-27",1,1,1,"4198696487_78419_01"
"diPOf8ra",7,3,1,"2","Biased-4","e2.2_2017-08-24",0,1,1,"4033152806_78914_01"
"diPOf8ra",7,2,0,"2","Biased-4","e2.2_2017-08-24",1,1,1,"4033152806_78914_01"
"DJ8LGEZY",7,1,1,"1","Biased-4","e2.1_2017-09-01",1,1,1,"4224828504_78419_01"
"DJWdsL8d",7,0,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"072544_S02_01"
"DJWdsL8d",7,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"072544_S02_01"
"dKSCJBQ8",7,0,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4141908521_78419_01"
"dKSCJBQ8",7,3,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4141908521_78419_01"
"dKSCJBQ8",7,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"4141908521_78419_01"
"Du9Kh9Zi",7,0,1,"0","Biased-2","e2.4_2017-09-01",1,1,0,"010477_S01_HH"
"dYfzbDKZ",7,0,0,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4098583988_78419_01"
"dYfzbDKZ",7,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"4098583988_78419_01"
"dYfzbDKZ",7,3,0,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4098583988_78419_01"
"EALWRNpD",7,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4224774488_78419_01"
"EALWRNpD",7,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4224774488_78419_01"
"EAWggsx2",7,0,1,"1","Biased-2","e2.4_2017-08-28",0,1,0,"4142192439_78419_01"
"eO5jet6P",7,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"1975424113_78419_01"
"EovwaTW8",7,2,1,"2","Biased-4","e2.1_2017-08-23",1,1,1,"1696767687_78419_01"
"EovwaTW8",7,0,1,"2","Biased-4","e2.1_2017-08-23",0,1,1,"1696767687_78419_01"
"EovwaTW8",7,1,1,"2","Biased-4","e2.1_2017-08-23",0,1,1,"1696767687_78419_01"
"eqcJ4jve",7,3,1,"3","Biased-4","e2.4_2017-08-21",1,1,1,"4222261623_78419_01"
"EZ86FtBN",7,3,1,"3","Biased-4","e2.1_2017-08-24",1,1,1,"4222260107_78419_01"
"EZ86FtBN",7,0,1,"3","Biased-4","e2.1_2017-08-24",0,1,1,"4222260107_78419_01"
"EZ86FtBN",7,2,1,"3","Biased-4","e2.1_2017-08-24",0,1,1,"4222260107_78419_01"
"EZk45OGB",7,0,0,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4174336493_78419_01"
"EZk45OGB",7,1,1,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4174336493_78419_01"
"eZr5Bmd3",7,1,1,"2","Biased-4","e2.1_2017-08-23",0,1,1,"4175653989_92326_01"
